,date,number_of_txin,sum_income,industy,btc_addresse,tx_id
1242,2015-03-29,9027,7132.95358661,miner,1HyepGCdXGpiR7b9RRuaVPAdmL7x6znqQr,63770634.0
1243,2015-03-30,6316,6385.67689052,services,34KNvJ4Tamb9KVg62R1TJ2JUidTgeY4Aur,63861360.0
1244,2015-03-31,8419,7534.13652086,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,63967505.0
1245,2015-04-01,10024,7318.7143719,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,64082616.0
1246,2015-04-02,9360,8422.50993966,services,3AEuXCjwhq7txnaMHQyVtcY91q9UsCDVLZ,64202168.0
1247,2015-04-03,9191,7883.05138439,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,64314029.0
1248,2015-04-04,7547,7472.36159577,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,64418575.0
1249,2015-04-05,14169,10768.40463223,services,34KNvJ4Tamb9KVg62R1TJ2JUidTgeY4Aur,64508372.0
1250,2015-04-06,12849,9990.13400216,exchange,1Me9RfN53o5Lr7TJZ2NFSyxJ2rVLHCqJAd,64603269.0
1251,2015-04-07,7841,9483.15942465,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,64710698.0
1252,2015-04-08,9071,8555.06076867,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,64819412.0
1253,2015-04-09,14082,9379.40672045,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,64930163.0
1254,2015-04-10,9286,9433.60916539,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,65046783.0
1255,2015-04-11,6938,7676.31124618,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,65159609.0
1256,2015-04-12,6282,7495.59307138,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,65259038.0
1257,2015-04-13,11503,10849.63694766,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,65346037.0
1258,2015-04-14,9757,11550.66604309,gambling,1LuckyB5VGzdZLZSBZvw8DR17iiFCpST7L,65461501.0
1259,2015-04-15,11003,8783.36924626,gambling,1LuckyB5VGzdZLZSBZvw8DR17iiFCpST7L,65571808.0
1260,2015-04-16,6009,8341.63526256,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,65679284.0
1261,2015-04-17,9936,8569.0236483,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,65778246.0
1262,2015-04-18,13688,9877.95649874,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,65881001.0
1263,2015-04-19,9211,9943.45474701,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,65978710.0
1264,2015-04-20,14498,10074.75394586,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,66069844.0
1265,2015-04-21,7071,8287.69466221,miner,1FadDQWq27kyoWkwWYmNBaZvN9qFz4Dsuj,66186590.0
1266,2015-04-22,8065,8539.41050553,miner,1CjPR7Z5ZSyWk6WtXvSFgkptmpoi4UM9BC,66299092.0
1267,2015-04-23,7950,8262.67033089,gambling,1bonestfpRPg18aBwxMiqkB8ZDWzsRcNr,66411043.0
1268,2015-04-24,6681,8173.23663735,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,66520808.0
1269,2015-04-25,8054,9793.2671619,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,66629584.0
1270,2015-04-26,7430,8331.67958345,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,66728049.0
1271,2015-04-27,6343,9811.136439,services,1GG8BYQA6x3nEPQhQ1SCKcKik2ArYJfHpd,66821121.0
1272,2015-04-28,7101,9024.45774415,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,66935010.0
1273,2015-04-29,8003,8107.87082123,gambling,1bonesZ4zP9RAtPGfi5JwnAcMjyt1r6DC,67048415.0
1274,2015-04-30,6025,12845.68830164,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,67165276.0
1275,2015-05-01,6626,22770.06296223,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,67278234.0
1276,2015-05-02,9417,7234.36378548,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,67377794.0
1277,2015-05-03,5362,9309.82215086,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,67472896.0
1278,2015-05-04,4338,12928.93752651,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,67557498.0
1279,2015-05-05,4853,10285.97423388,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,67661498.0
1280,2015-05-06,4675,11958.27394777,services,1JX8Z99TPP1rXQgJNsrbbug1WAmmAaRWbE,67776846.0
1281,2015-05-07,5379,7014.82610989,exchange,1GEMZsZZQ32YqX3nzBptQLJBAtn1XByRCZ,67888625.0
1282,2015-05-08,5049,7471.35558776,coinjoin-like,19HjxRFNfMcUGXqrKZvYkdTXgw6b1bt9ej,67999767.0
1283,2015-05-09,6588,7324.57432079,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,68108888.0
1284,2015-05-10,5429,5955.99610373,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,68203565.0
1285,2015-05-11,5212,8162.23173868,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,68292974.0
1286,2015-05-12,3890,8293.98817813,gambling,1LuckyB5VGzdZLZSBZvw8DR17iiFCpST7L,68404398.0
1287,2015-05-13,7458,16479.21389012,services,17D4tPZKtk1E8smutmvrxNgDU7yxmBGcBV,68514738.0
1288,2015-05-14,5308,6858.48348831,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,68623307.0
1289,2015-05-15,6558,8081.91600311,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,68724891.0
1290,2015-05-16,7348,5397.15826139,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,68830074.0
1291,2015-05-17,10202,8194.81792384,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,68920737.0
1292,2015-05-18,5686,7813.91619802,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,69007899.0
1293,2015-05-19,5021,13570.39570202,services,15QYkehCLVkyeq3jbnj69VeuKaH18M5foe,69106595.0
1294,2015-05-20,6720,26848.05652053,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,69213823.0
1295,2015-05-21,4292,8300.87726886,miner,1B55K4WuR1AQKCmF8WznDmhZNw6G1x8uEc,69320711.0
1296,2015-05-22,6956,9909.31351941,miner,1F1MAvhTKg2VG29w8cXsiSN2PJ8gSsrJw,69419013.0
1297,2015-05-23,6051,7238.31738605,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,69521783.0
1298,2015-05-24,8780,7091.26367364,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,69608062.0
1299,2015-05-25,6323,9611.03590037,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,69702106.0
1300,2015-05-26,5021,7954.79245692,services,1JX8Z99TPP1rXQgJNsrbbug1WAmmAaRWbE,69808192.0
1301,2015-05-27,4257,8403.55705681,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,69916576.0
1302,2015-05-28,7698,8233.58956891,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,70024665.0
1303,2015-05-29,7982,13512.19705271,gambling,1Mrp56pCHWJzcYjWkjBXJpL5eZ9LeS77S3,70135782.0
1304,2015-05-30,5611,8664.61427408,exchange,1BvTQTP5PJVCEz7dCU2YxgMskMxxikSruM,70260251.0
1305,2015-05-31,5386,6949.49703585,services,1JuoaeUKCJCVUk3cypSMSYDqbVcRhhUkrt,70387976.0
1306,2015-06-01,6081,8135.25342726,gambling,1LuckyG4tMMZf64j6ea7JhCz7sDpk6vdcS,70486420.0
1307,2015-06-02,7121,13915.68249556,miner,1CjPR7Z5ZSyWk6WtXvSFgkptmpoi4UM9BC,70614978.0
1308,2015-06-03,9562,9060.63771469,miner,1F1MAvhTKg2VG29w8cXsiSN2PJ8gSsrJw,70743185.0
1309,2015-06-04,4854,8818.28920093,services,35DVAzDtZDKAU94kFT9sxoscnuLCTxgwYc,70871922.0
1310,2015-06-05,6751,6367.55755756,services,3MeXqdXiTA37JyddQuMqPsZPhma5cwD3gz,70989372.0
1311,2015-06-06,6985,7151.75476485,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,71099332.0
1312,2015-06-07,4473,10982.93796924,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,71192028.0
1313,2015-06-08,4711,9014.50521151,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,71275655.0
1314,2015-06-09,4919,9528.47348776,gambling,1JK7u4pjrjQPpJaphjBa5EdNZ8NaxobGJt,71383957.0
1315,2015-06-10,7882,7588.42335962,services,3Ha27EAjtWLNCEPJP6m9s3Fjws3zTN5L1G,71505600.0
1316,2015-06-11,5576,7663.05182635,services,3HpQozfTzoXAsHf87m2mwJXUQ14LVtLgK4,71636860.0
1317,2015-06-12,12407,10627.78800301,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,71757369.0
1318,2015-06-13,5955,7701.38829807,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,71884314.0
1319,2015-06-14,6831,8918.43197876,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,71990157.0
1320,2015-06-15,8011,10200.50020058,coinjoin-like,1NaNror4doSKEBrfy3z9fiPQcMSjqJZ6io,72093249.0
1321,2015-06-16,6264,7640.4582042,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,72222582.0
1322,2015-06-17,6556,11121.888298,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,72344123.0
1323,2015-06-18,10025,9051.79483243,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,72477245.0
1324,2015-06-19,11524,9662.0784046,gambling,1LuckyB5VGzdZLZSBZvw8DR17iiFCpST7L,72602290.0
1325,2015-06-20,8978,7839.64714542,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,72727396.0
1326,2015-06-21,7201,7552.42305683,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,72829408.0
1327,2015-06-22,5628,8977.19330359,gambling,1LuckyY9fRzcJre7aou7ZhWVXktxjjBb9S,72926162.0
1328,2015-06-23,7084,7407.09399388,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,73045407.0
1329,2015-06-24,4878,11804.69032218,services,1E4BZfG7uLMivuRLTa1k2CVQDUPmvpxGXJ,73171021.0
1330,2015-06-25,6614,8481.1717423,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,73284060.0
1331,2015-06-26,5922,9297.47058127,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,73395528.0
1332,2015-06-27,10581,7406.55089517,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,73511960.0
1333,2015-06-28,8376,7564.79522197,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,73617964.0
1334,2015-06-29,6461,8301.81046978,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,73717109.0
1335,2015-06-30,5848,11730.79513977,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,73841289.0
1336,2015-07-01,7578,15589.49898494,services,1Ko9vSLKxg3B4YYsPd6BCwMoukb8dYaD2m,73997198.0
1337,2015-07-02,7256,8726.50521705,miner,16dRhawxuR3BmdmkzdzUdgEfGAQszgmtbc,74141270.0
1338,2015-07-03,10771,9737.07895143,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,74284339.0
1339,2015-07-04,8832,7266.19754556,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,74413142.0
1340,2015-07-05,5663,7102.69822723,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,74517724.0
1341,2015-07-06,9250,10423.27439332,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,74632808.0
1342,2015-07-07,7522,16949.69244119,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,74806878.0
1343,2015-07-08,3812,8402.73160235,miner,1F1MAvhTKg2VG29w8cXsiSN2PJ8gSsrJw,74997625.0
1344,2015-07-09,9381,13299.0893719,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,75199372.0
1345,2015-07-10,2687,14470.74706491,miner,1PE7LXcntsLvavM2KXpJGNu51UbDhC3u63,75390535.0
1346,2015-07-11,1915,30993.32832626,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,75584941.0
1347,2015-07-12,1921,6932.84448,exchange,1MSEDyt6pQsfFhPLjZiRa84TMsLMFHNdDG,75769784.0
1348,2015-07-13,2287,9332.87470728,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,75978440.0
1349,2015-07-14,2618,8944.01058022,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,76138135.0
1350,2015-07-15,2046,7364.0821926,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,76260753.0
1351,2015-07-16,2013,7326.73754213,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,76376323.0
1352,2015-07-17,7733,7717.74159108,services,35UNmoRCafgXSpNL7y5U19GK67sbquPysA,76491348.0
1353,2015-07-18,8189,8998.41379431,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,76607616.0
1354,2015-07-19,5591,5671.83647714,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,76738311.0
1355,2015-07-20,8605,15356.1045871,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,76859198.0
1356,2015-07-21,5375,5162.58721976,gambling,1LuckyG4tMMZf64j6ea7JhCz7sDpk6vdcS,76984538.0
1357,2015-07-22,5984,9288.94852925,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,77118241.0
1358,2015-07-23,3917,6799.92087351,gambling,1JK7u4pjrjQPpJaphjBa5EdNZ8NaxobGJt,77249636.0
1359,2015-07-24,7743,9121.37405159,gambling,1LuckyY9fRzcJre7aou7ZhWVXktxjjBb9S,77359147.0
1360,2015-07-25,13597,8688.29505851,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,77469038.0
1361,2015-07-26,4720,6113.26240033,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,77569582.0
1362,2015-07-27,4353,10812.70556451,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,77662358.0
1363,2015-07-28,4671,6961.65710963,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,77777584.0
1364,2015-07-29,6415,11177.75559113,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,77895934.0
1365,2015-07-30,5543,10488.55921173,services,3C4ABC7iPcAAKBh6SJXfvUSDBew3abCtw3,78039235.0
1366,2015-07-31,11827,7639.43586461,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,78162711.0
1367,2015-08-01,5977,7663.81147659,exchange,1MGqguBSkxKHRL96aG5PMZqGG1PwTGXbtQ,78310225.0
1368,2015-08-02,6159,6027.37336558,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,78457695.0
1369,2015-08-03,4495,9386.6861124,gambling,1LuckyY9fRzcJre7aou7ZhWVXktxjjBb9S,78561474.0
1370,2015-08-04,3014,6019.62522267,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,78681139.0
1371,2015-08-05,5238,9266.31191881,gambling,1LuckyY9fRzcJre7aou7ZhWVXktxjjBb9S,78813855.0
1372,2015-08-06,5129,31076.8083882,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,78947444.0
1373,2015-08-07,4223,12093.44820529,gambling,1LuckyP83urTUEJE9YEaVG2ov3EDz3TgQw,79082410.0
1374,2015-08-08,5226,7759.40721447,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,79193627.0
1375,2015-08-09,6621,254817.82028123,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,79295294.0
1376,2015-08-10,6725,20499.85233169,services,1QJhHyh9CdtZi7spFkt6CLzRoYC5EV6m9C,79386386.0
1377,2015-08-11,6533,7772.06682369,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,79502514.0
1378,2015-08-12,7053,7380.46746324,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,79617330.0
1379,2015-08-13,7185,7621.82844895,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,79735153.0
1380,2015-08-14,5014,8761.49408055,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,79852660.0
1381,2015-08-15,4353,5261.65790162,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,79963915.0
1382,2015-08-16,2913,10813.50136888,miner,1PE7LXcntsLvavM2KXpJGNu51UbDhC3u63,80058859.0
1383,2015-08-17,4506,6157.72336801,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,80148357.0
1384,2015-08-18,3950,7090.69667252,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,80263406.0
1385,2015-08-19,4007,13113.59474911,gambling,1LuckyG4tMMZf64j6ea7JhCz7sDpk6vdcS,80383464.0
1386,2015-08-20,4723,7857.36818389,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,80503355.0
1387,2015-08-21,4239,6981.29303132,services,3Nc4cS58WAbY9W4eTq5Y5rxwHaSC8CTCfL,80622385.0
1388,2015-08-22,5198,9671.13308035,gambling,1JK7u4pjrjQPpJaphjBa5EdNZ8NaxobGJt,80735508.0
1389,2015-08-23,4703,9659.55036334,miner,1CjPR7Z5ZSyWk6WtXvSFgkptmpoi4UM9BC,80841042.0
1390,2015-08-24,6161,11638.53178014,gambling,1LuckyP83urTUEJE9YEaVG2ov3EDz3TgQw,80935754.0
1391,2015-08-25,6921,16051.43130568,services,3PxZcbTwedQKjL2qXGP8oUg9gNXvDrFhuA,81060972.0
1392,2015-08-26,6332,15030.53232169,services,1E4BZfG7uLMivuRLTa1k2CVQDUPmvpxGXJ,81182915.0
1393,2015-08-27,6604,7895.00530104,miner,1CjPR7Z5ZSyWk6WtXvSFgkptmpoi4UM9BC,81305764.0
1394,2015-08-28,6991,10422.67956783,gambling,1LuckyP83urTUEJE9YEaVG2ov3EDz3TgQw,81425716.0
1395,2015-08-29,8006,7367.48234765,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,81546228.0
1396,2015-08-30,6517,8000.19989824,gambling,1LuckyP83urTUEJE9YEaVG2ov3EDz3TgQw,81653764.0
1397,2015-08-31,10964,9024.93413078,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,81752056.0
1398,2015-09-01,7145,9339.18961731,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,81879316.0
1399,2015-09-02,5000,9407.78283593,coinjoin-like,1P4AxpM62bPftfc638xF7a2GvogsjebqU6,82009788.0
1400,2015-09-03,6402,9472.03932141,coinjoin-like,1DdhRGNM6BzWbm3dzbUfwGoLPVxqhRofUR,82159798.0
1401,2015-09-04,8367,8165.09515709,gambling,1LuckyP83urTUEJE9YEaVG2ov3EDz3TgQw,82288543.0
1402,2015-09-05,10613,8041.64650878,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,82392447.0
1403,2015-09-06,6886,7884.66035202,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,82516665.0
1404,2015-09-07,10963,9465.13180711,exchange,12cgpFdJViXbwHbhrA3TuW1EGnL25Zqc3P,82622965.0
1405,2015-09-08,3615,8412.35814587,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,82748425.0
1406,2015-09-09,4113,21263.29012179,miner,19PkHafEN18mquJ9ChwZt5YEFoCdPP5vYB,82873804.0
1407,2015-09-10,5435,8247.91973,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,83000261.0
1408,2015-09-11,5593,9199.92046203,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,83125212.0
1409,2015-09-12,4307,7017.91569325,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,83305246.0
1410,2015-09-13,6964,6584.021991,services,34NRoKBRK8y1tvKdN6XZE2Wodqb5YfmCV9,83443484.0
1411,2015-09-14,6258,7162.9062989,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,83589278.0
1412,2015-09-15,6937,7894.82206768,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,83755717.0
1413,2015-09-16,4913,9943.5101586,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,83918716.0
1414,2015-09-17,5952,9452.58790683,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,84085985.0
1415,2015-09-18,6909,12032.36832317,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,84345264.0
1416,2015-09-19,4715,5219.51125418,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,84506768.0
1417,2015-09-20,4887,6805.25655331,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,84621619.0
1418,2015-09-21,5359,7129.57272506,gambling,1LuckyB5VGzdZLZSBZvw8DR17iiFCpST7L,84730865.0
1419,2015-09-22,5686,10197.04259484,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,84862456.0
1420,2015-09-23,7901,11646.27328607,gambling,1LuckyY9fRzcJre7aou7ZhWVXktxjjBb9S,84999308.0
1421,2015-09-24,4993,11681.14522829,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,85130640.0
1422,2015-09-25,4818,12473.47605671,services,35zDUQYEa4bv4jUiiehPUQAz2Yp5mfHrN7,85256143.0
1423,2015-09-26,5926,13529.03591981,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,85384173.0
1424,2015-09-27,5662,8660.26584723,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,85499795.0
1425,2015-09-28,6149,9115.34077375,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,85608544.0
1426,2015-09-29,4655,9152.41230115,miner,1M5hoG1pCTDsPqZwG6WH25ziwYYaXNMLrU,85747114.0
1427,2015-09-30,5618,7564.26809023,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,85887778.0
1428,2015-10-01,4717,12984.01770599,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,86027626.0
1429,2015-10-02,4161,8431.98443584,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,86161953.0
1430,2015-10-03,3510,6589.44461676,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,86301699.0
1431,2015-10-04,3675,8115.19706992,miner,1PE7LXcntsLvavM2KXpJGNu51UbDhC3u63,86421266.0
1432,2015-10-05,3894,8858.27594295,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,86524797.0
1433,2015-10-06,3445,10229.96624703,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,86650345.0
1434,2015-10-07,4514,81887.60909643,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,86795020.0
1435,2015-10-08,3980,12688.76106062,services,18e3eCfq7fk3wuxQxTCcPDvZ97fYS98gfG,86929861.0
1436,2015-10-09,3164,11479.65186468,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,87070134.0
1437,2015-10-10,3190,9633.32016778,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,87184778.0
1438,2015-10-11,3374,9249.60524674,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,87311783.0
1439,2015-10-12,3565,7465.612482,gambling,1FHAgNXKXHrYvPK1JjHWNtL4hZVtjSRDC9,87417020.0
1440,2015-10-13,4217,7935.41201372,gambling,1E4C5KrufyAKaZFVJoAzhR2xF9joB8FkU6,87551034.0
1441,2015-10-14,4096,11903.52136279,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,87685621.0
1442,2015-10-15,5362,16374.90882736,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,87827606.0
1443,2015-10-16,5484,21158.70526776,gambling,1LuckyG4tMMZf64j6ea7JhCz7sDpk6vdcS,87981187.0
1444,2015-10-17,3647,26162.31680302,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,88124387.0
1445,2015-10-18,4928,25222.25087675,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,88260298.0
1446,2015-10-19,4349,43707.60138507,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,88380004.0
1447,2015-10-20,6282,46630.55871979,services,1E4BZfG7uLMivuRLTa1k2CVQDUPmvpxGXJ,88524005.0
1448,2015-10-21,6232,64875.39318595,services,1E4BZfG7uLMivuRLTa1k2CVQDUPmvpxGXJ,88670351.0
1449,2015-10-22,5394,30888.62921124,miner,1F1MAvhTKg2VG29w8cXsiSN2PJ8gSsrJw,88820521.0
1450,2015-10-23,9727,88361.28775138,gambling,1LuckyY9fRzcJre7aou7ZhWVXktxjjBb9S,88968178.0
1451,2015-10-24,6083,117981.64851427,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,89111391.0
1452,2015-10-25,6068,21351.25319327,services,131pig1fU9dAG8npG2vMoJJPraLsqcwU49,89251559.0
1453,2015-10-26,3961,39652.10395936,gambling,1LuckyY9fRzcJre7aou7ZhWVXktxjjBb9S,89383132.0
1454,2015-10-27,4688,54520.79022999,miner,1KM7w12SkjzJ1FYV2g1UCMzHjv3pkMgkEb,89499407.0
1455,2015-10-28,5038,77808.11997791,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,89653147.0
1456,2015-10-29,5179,164155.66391194,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,89813322.0
1457,2015-10-30,5850,103320.6259897,services,1Q2j3K9XTcuLtW77ujdD17qQ3ZVo1aJUHk,89974679.0
1458,2015-10-31,5368,94623.46138461,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,90141079.0
1459,2015-11-01,5185,33443.77763775,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,90296479.0
1460,2015-11-02,6656,124766.71083812,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,90448967.0
1461,2015-11-03,5824,187301.64540249,services,37X5mtn38nHj9ZtDeyZKfvwWjjuguNdvgK,90621106.0
1462,2015-11-04,6017,68987.52662682,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,90807437.0
1463,2015-11-05,4489,118235.93431663,miner,1JVMpaWzLB1pnkwoQNqK4Z4EimQj5bCKj7,91011635.0
1464,2015-11-06,4131,39774.06095445,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,91194444.0
1465,2015-11-07,4829,47560.18491504,services,3Pwp5u7PwgrMw3gAAyLAkDKYKRrFuFkneG,91361990.0
1466,2015-11-08,5369,60292.46223912,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,91512834.0
1467,2015-11-09,4309,96634.41339525,miner,1CjPR7Z5ZSyWk6WtXvSFgkptmpoi4UM9BC,91645384.0
1468,2015-11-10,6032,84722.94047583,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,91805220.0
